merged,Location,block,Position,ID,id,row,col,Year,Cut,MSC,DM_Pct,Height_inch,Yield_MgHa,FallDormancy_cm,MSC_201,DM_201,Height_201,Yield_201,FD_201,MSC_202,DM_202,Height_202,Yield_202,FD_202
ID_2018_1,ID,3,4,20304,109,11,1,2018,1,1.8,21.77,NA,3.24,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,5,20305,29,12,4,2018,1,2,19.4,NA,2.31,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,6,20306,75,12,3,2018,1,2,19.07,NA,2.57,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,7,20307,161,12,2,2018,1,1.9,20.94,NA,3.5,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,8,20308,127,12,1,2018,1,2.2,20.9,NA,2.59,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,9,20309,120,13,4,2018,1,2,19.37,NA,2.68,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,10,20310,155,13,3,2018,1,2.4,19.7,NA,2.88,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,11,20311,41,13,2,2018,1,2,20.9,NA,4.07,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,12,20312,151,13,1,2018,1,2.6,20.63,NA,2.67,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,13,20313,150,14,4,2018,1,1.9,19.86,NA,2.99,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,14,20314,201,14,3,2018,1,2,20.27,NA,3.34,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,15,20315,195,14,2,2018,1,2,20.63,NA,2.88,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,16,20316,108,14,1,2018,1,2.3,20.94,NA,3.16,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,17,20317,162,15,4,2018,1,2.1,18.88,NA,2.66,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,18,20318,60,15,3,2018,1,1.8,20.9,NA,3.01,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,19,20319,134,15,2,2018,1,2,21.67,NA,2.97,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,3,20,20320,202,15,1,2018,1,2.4,19.32,NA,2.13,NA,2,20.27,NA,3.34,NA,2.4,19.32,NA,2.13,NA
ID_2018_1,ID,4,1,20401,34,16,4,2018,1,1.9,19.41,NA,2.83,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,2,20402,97,16,3,2018,1,1.5,20.34,NA,2.88,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,3,20403,56,16,2,2018,1,1.8,20.83,NA,3.8,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,4,20404,23,16,1,2018,1,2.1,20.38,NA,2.4,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,5,20405,202,17,4,2018,1,2.2,20.22,NA,2.56,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,6,20406,129,17,3,2018,1,2,22.5,NA,3.08,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,7,20407,187,17,2,2018,1,2.5,20.38,NA,3.26,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,8,20408,111,17,1,2018,1,1.8,19.72,NA,2.93,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,9,20409,76,18,4,2018,1,2.1,18.54,NA,2.57,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,10,20410,158,18,3,2018,1,1.5,22.7,NA,3.22,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,11,20411,201,18,2,2018,1,2.3,21.18,NA,3.12,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,12,20412,39,18,1,2018,1,2.2,19.44,NA,2.7,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,13,20413,87,19,4,2018,1,2.7,20.25,NA,3.1,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,14,20414,172,19,3,2018,1,2.8,21.67,NA,3.72,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,15,20415,157,19,2,2018,1,3,21.12,NA,3.43,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,16,20416,169,19,1,2018,1,1.2,19.64,NA,2.21,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,17,20417,177,20,4,2018,1,2,19.9,NA,3.29,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,18,20418,22,20,3,2018,1,2,21.56,NA,3.36,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,19,20419,61,20,2,2018,1,2.3,19.35,NA,3.04,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,4,20,20420,180,20,1,2018,1,2.2,21.88,NA,2.94,NA,2.3,21.18,NA,3.12,NA,2.2,20.22,NA,2.56,NA
ID_2018_1,ID,5,1,20501,152,21,4,2018,1,1.6,20.19,NA,2.21,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,2,20502,202,21,3,2018,1,3.1,21.22,NA,2.46,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,3,20503,148,21,2,2018,1,2.6,20.34,NA,3.6,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,4,20504,201,21,1,2018,1,3,22.33,NA,3.69,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,5,20505,85,22,4,2018,1,1.5,19.63,NA,3.01,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,6,20506,193,22,3,2018,1,2.2,21.13,NA,3.09,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,7,20507,79,22,2,2018,1,2,20.18,NA,3.42,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,8,20508,89,22,1,2018,1,3,21.22,NA,3.64,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,9,20509,2,23,4,2018,1,2.4,21.25,NA,2.69,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,10,20510,73,23,3,2018,1,2,21.22,NA,2.81,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,11,20511,196,23,2,2018,1,3,20.45,NA,3.17,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,12,20512,119,23,1,2018,1,1.8,23.47,NA,3.6,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,13,20513,59,24,4,2018,1,1.7,21.18,NA,3.29,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,14,20514,9,24,3,2018,1,1.6,19.81,NA,2.76,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,15,20515,63,24,2,2018,1,1,22.95,NA,3.38,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,16,20516,125,24,1,2018,1,1.8,23.29,NA,3.8,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,17,20517,122,25,4,2018,1,2.7,20,NA,2.77,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,18,20518,138,25,3,2018,1,2.5,20.94,NA,2.82,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,19,20519,191,25,2,2018,1,1.8,21.05,NA,3.31,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,5,20,20520,183,25,1,2018,1,1.7,22.53,NA,3.13,NA,3,22.33,NA,3.69,NA,3.1,21.22,NA,2.46,NA
ID_2018_1,ID,6,1,20601,3,26,4,2018,1,2,21.97,NA,2.67,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,2,20602,26,26,3,2018,1,2.1,22.86,NA,2.81,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,3,20603,8,26,2,2018,1,2,20.96,NA,3.24,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,4,20604,133,26,1,2018,1,2.4,21.05,NA,2.88,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,5,20605,96,27,4,2018,1,1.7,19.44,NA,3.26,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,6,20606,64,27,3,2018,1,1.2,22.07,NA,3.28,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,7,20607,42,27,2,2018,1,1,21.78,NA,1.79,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,8,20608,145,27,1,2018,1,1.9,20.47,NA,3,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,9,20609,10,28,4,2018,1,2,20.18,NA,2.84,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,10,20610,74,28,3,2018,1,1.5,22.08,NA,3.44,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,11,20611,167,28,2,2018,1,2.4,23.26,NA,4.12,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,12,20612,188,28,1,2018,1,2.2,20.63,NA,2.92,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,13,20613,69,29,4,2018,1,1.3,21,NA,3.62,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,14,20614,4,29,3,2018,1,1.7,21.42,NA,2.79,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,15,20615,201,29,2,2018,1,2.2,22.38,NA,4.19,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,16,20616,202,29,1,2018,1,2.8,20.52,NA,3.2,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,17,20617,153,30,4,2018,1,2.4,20.32,NA,2.91,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,18,20618,112,30,3,2018,1,1.8,21.42,NA,2.99,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,19,20619,30,30,2,2018,1,1.1,22.86,NA,3.82,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,6,20,20620,83,30,1,2018,1,1.4,21.65,NA,3.63,NA,2.2,22.38,NA,4.19,NA,2.8,20.52,NA,3.2,NA
ID_2018_1,ID,7,1,20701,184,31,4,2018,1,2.3,20.74,NA,2.67,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,2,20702,170,31,3,2018,1,2.5,22.97,NA,3.31,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,3,20703,47,31,2,2018,1,2.6,20.21,NA,3.53,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,4,20704,57,31,1,2018,1,2,20,NA,2.93,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,5,20705,88,32,4,2018,1,2.5,20.63,NA,3.66,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,6,20706,113,32,3,2018,1,2.7,22.46,NA,3.97,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,7,20707,93,32,2,2018,1,2.9,21.15,NA,3.64,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,8,20708,7,32,1,2018,1,3,21.14,NA,3.43,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,9,20709,36,33,4,2018,1,2.4,21.06,NA,3.33,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,10,20710,165,33,3,2018,1,2,21.62,NA,2.91,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,11,20711,140,33,2,2018,1,2.5,20.5,NA,1.53,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,12,20712,107,33,1,2018,1,2.8,20.83,NA,3.65,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,13,20713,182,34,4,2018,1,2.7,21.12,NA,3.49,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,14,20714,202,34,3,2018,1,2.3,20.27,NA,3.63,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,15,20715,71,34,2,2018,1,2.4,21.93,NA,4,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,16,20716,198,34,1,2018,1,3,20.1,NA,3.18,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,17,20717,192,35,4,2018,1,3,19.94,NA,4.17,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,18,20718,65,35,3,2018,1,2.5,22.52,NA,4.13,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,19,20719,190,35,2,2018,1,2.9,21.94,NA,3.72,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,7,20,20720,201,35,1,2018,1,2.7,20.1,NA,3.09,NA,2.7,20.1,NA,3.09,NA,2.3,20.27,NA,3.63,NA
ID_2018_1,ID,8,1,20801,135,36,4,2018,1,1.5,20.65,NA,3.16,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,2,20802,117,36,3,2018,1,2.3,22.17,NA,3.3,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,3,20803,21,36,2,2018,1,2.6,21.69,NA,3.46,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,4,20804,185,36,1,2018,1,2.9,19.49,NA,2.94,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,5,20805,20,37,4,2018,1,2.2,20.15,NA,3.33,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,6,20806,114,37,3,2018,1,2.5,20.74,NA,3.42,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,7,20807,176,37,2,2018,1,2.4,19.07,NA,2.86,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,8,20808,46,37,1,2018,1,2.7,18.78,NA,1.22,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,9,20809,81,38,4,2018,1,2.6,19.18,NA,2.75,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,10,20810,171,38,3,2018,1,1.9,20,NA,2.74,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,11,20811,201,38,2,2018,1,2.1,20.63,NA,3.71,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,12,20812,194,38,1,2018,1,3,19.22,NA,1.8,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,13,20813,11,39,4,2018,1,2.9,19.05,NA,2.96,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,14,20814,45,39,3,2018,1,1.5,21.94,NA,3.21,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,15,20815,163,39,2,2018,1,2.6,20.67,NA,3.82,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,16,20816,202,39,1,2018,1,3.5,19.43,NA,0.93,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,17,20817,141,40,4,2018,1,2.8,19.74,NA,3.45,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,18,20818,49,40,3,2018,1,2.5,20.87,NA,3.39,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,19,20819,143,40,2,2018,1,2.6,20,NA,3.39,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,8,20,20820,19,40,1,2018,1,2.6,19.57,NA,3.33,NA,2.1,20.63,NA,3.71,NA,3.5,19.43,NA,0.93,NA
ID_2018_1,ID,9,1,20901,1,41,4,2018,1,2.6,21.89,NA,2.66,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
ID_2018_1,ID,9,2,20902,123,41,3,2018,1,2.1,22.22,NA,3.46,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
ID_2018_1,ID,9,3,20903,35,41,2,2018,1,2,21.86,NA,3.6,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
ID_2018_1,ID,9,4,20904,86,41,1,2018,1,2.4,21.18,NA,3.15,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
ID_2018_1,ID,9,5,20905,27,42,4,2018,1,2.7,22.18,NA,3.88,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
ID_2018_1,ID,9,6,20906,131,42,3,2018,1,3,22.98,NA,3.63,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
ID_2018_1,ID,9,7,20907,181,42,2,2018,1,2.9,20.69,NA,3.67,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
ID_2018_1,ID,9,8,20908,70,42,1,2018,1,3.2,21.58,NA,3.39,NA,2.2,22.06,NA,3.7,NA,2.5,22.84,NA,3.59,NA
