env,block,id,position,row,col,resp,cov1,cov2
WA_2019_1,6,79,12,28,1,2.9,3,3.2
WA_2019_1,6,118,11,28,2,2.7,3,3.2
WA_2019_1,6,117,10,28,3,2.7,3,3.2
WA_2019_1,6,183,9,28,4,3,3,3.2
WA_2019_1,6,25,16,29,1,2.6,3,3.2
WA_2019_1,6,113,15,29,2,2.9,3,3.2
WA_2019_1,6,46,14,29,3,3.2,3,3.2
WA_2019_1,6,201,13,29,4,3,3,3.2
WA_2019_1,6,171,20,30,1,2.5,3,3.2
WA_2019_1,6,95,19,30,2,2.6,3,3.2
WA_2019_1,6,41,18,30,3,2.8,3,3.2
WA_2019_1,6,71,17,30,4,2.6,3,3.2
WA_2019_1,7,143,4,31,1,3.1,2.6,3.1
WA_2019_1,7,150,3,31,2,2.6,2.6,3.1
WA_2019_1,7,202,2,31,3,3.1,2.6,3.1
WA_2019_1,7,38,1,31,4,3,2.6,3.1
WA_2019_1,7,54,8,32,1,2.7,2.6,3.1
WA_2019_1,7,135,7,32,2,2.5,2.6,3.1
WA_2019_1,7,11,6,32,3,2.7,2.6,3.1
WA_2019_1,7,72,5,32,4,2.9,2.6,3.1
WA_2019_1,7,163,12,33,1,3.1,2.6,3.1
WA_2019_1,7,64,11,33,2,2.7,2.6,3.1
WA_2019_1,7,45,10,33,3,3,2.6,3.1
WA_2019_1,7,27,9,33,4,2.7,2.6,3.1
WA_2019_1,7,192,16,34,1,2.8,2.6,3.1
WA_2019_1,7,201,15,34,2,2.6,2.6,3.1
WA_2019_1,7,51,14,34,3,2.9,2.6,3.1
WA_2019_1,7,8,13,34,4,2.9,2.6,3.1
WA_2019_1,7,70,20,35,1,2.9,2.6,3.1
WA_2019_1,7,74,19,35,2,2.9,2.6,3.1
WA_2019_1,7,129,18,35,3,3,2.6,3.1
WA_2019_1,7,18,17,35,4,2.6,2.6,3.1
WA_2019_1,8,98,4,36,1,2.8,2.7,3.2
WA_2019_1,8,93,3,36,2,2.8,2.7,3.2
WA_2019_1,8,112,2,36,3,3,2.7,3.2
WA_2019_1,8,170,1,36,4,2.9,2.7,3.2
WA_2019_1,8,193,8,37,1,3.1,2.7,3.2
WA_2019_1,8,137,7,37,2,2.8,2.7,3.2
WA_2019_1,8,180,6,37,3,2.8,2.7,3.2
WA_2019_1,8,44,5,37,4,2.8,2.7,3.2
WA_2019_1,8,58,12,38,1,2.9,2.7,3.2
WA_2019_1,8,141,11,38,2,2.4,2.7,3.2
WA_2019_1,8,169,10,38,3,2.8,2.7,3.2
WA_2019_1,8,10,9,38,4,2.7,2.7,3.2
WA_2019_1,8,201,16,39,1,2.7,2.7,3.2
WA_2019_1,8,47,15,39,2,2.1,2.7,3.2
WA_2019_1,8,28,14,39,3,2.6,2.7,3.2
WA_2019_1,8,75,13,39,4,2.8,2.7,3.2
WA_2019_1,8,194,20,40,1,3.1,2.7,3.2
WA_2019_1,8,42,19,40,2,2.5,2.7,3.2
WA_2019_1,8,48,18,40,3,3.1,2.7,3.2
WA_2019_1,8,202,17,40,4,3.2,2.7,3.2
WA_2019_1,9,110,4,41,1,2.7,2.5,2.8
WA_2019_1,9,63,3,41,2,2.9,2.5,2.8
WA_2019_1,9,31,2,41,3,2.8,2.5,2.8
WA_2019_1,9,97,1,41,4,2.9,2.5,2.8
WA_2019_1,9,55,8,42,1,2.6,2.5,2.8
WA_2019_1,9,201,7,42,2,2.5,2.5,2.8
WA_2019_1,9,16,6,42,3,2.8,2.5,2.8
WA_2019_1,9,184,5,42,4,2.8,2.5,2.8
WA_2019_1,9,7,12,43,1,2.6,2.5,2.8
WA_2019_1,9,102,11,43,2,2.8,2.5,2.8
WA_2019_1,9,202,10,43,3,2.8,2.5,2.8
WA_2019_1,9,4,9,43,4,2.6,2.5,2.8
WA_2019_1,9,155,16,44,1,2.8,2.5,2.8
WA_2019_1,9,173,15,44,2,2.9,2.5,2.8
WA_2019_1,9,122,14,44,3,2.9,2.5,2.8
WA_2019_1,9,132,13,44,4,2.6,2.5,2.8
WA_2019_1,9,187,20,45,1,2.7,2.5,2.8
WA_2019_1,9,175,19,45,2,2.9,2.5,2.8
WA_2019_1,9,20,18,45,3,2.6,2.5,2.8
WA_2019_1,9,86,17,45,4,3,2.5,2.8
WA_2019_1,10,96,4,46,1,2.9,2.9,3.2
WA_2019_1,10,198,3,46,2,2.9,2.9,3.2
WA_2019_1,10,92,2,46,3,2.8,2.9,3.2
WA_2019_1,10,49,1,46,4,2.9,2.9,3.2
WA_2019_1,10,101,8,47,1,2.9,2.9,3.2
WA_2019_1,10,166,7,47,2,2.9,2.9,3.2
WA_2019_1,10,1,6,47,3,2.8,2.9,3.2
WA_2019_1,10,57,5,47,4,2.3,2.9,3.2
WA_2019_1,10,142,12,48,1,2.8,2.9,3.2
WA_2019_1,10,88,11,48,2,3,2.9,3.2
WA_2019_1,10,21,10,48,3,2.8,2.9,3.2
WA_2019_1,10,178,9,48,4,2.8,2.9,3.2
WA_2019_1,10,202,16,49,1,3.2,2.9,3.2
WA_2019_1,10,148,15,49,2,3,2.9,3.2
WA_2019_1,10,15,14,49,3,2.7,2.9,3.2
WA_2019_1,10,85,13,49,4,2.4,2.9,3.2
WA_2019_1,10,153,20,50,1,3.1,2.9,3.2
WA_2019_1,10,201,19,50,2,2.9,2.9,3.2
WA_2019_1,10,105,18,50,3,2.9,2.9,3.2
WA_2019_1,10,59,17,50,4,2.8,2.9,3.2
WA_2019_1,11,152,4,51,1,2.9,2.7,2.6
WA_2019_1,11,134,3,51,2,2.9,2.7,2.6
WA_2019_1,11,202,2,51,3,2.6,2.7,2.6
WA_2019_1,11,167,1,51,4,2.5,2.7,2.6
WA_2019_1,11,39,8,52,1,2.9,2.7,2.6
WA_2019_1,11,83,7,52,2,3,2.7,2.6
WA_2019_1,11,109,6,52,3,2.7,2.7,2.6
WA_2019_1,11,2,5,52,4,2.3,2.7,2.6
WA_2019_1,11,160,12,53,1,2.7,2.7,2.6
WA_2019_1,11,168,11,53,2,2.6,2.7,2.6
WA_2019_1,11,147,10,53,3,2.9,2.7,2.6
WA_2019_1,11,9,9,53,4,3,2.7,2.6
WA_2019_1,11,81,16,54,1,2.8,2.7,2.6
WA_2019_1,11,62,15,54,2,2.5,2.7,2.6
WA_2019_1,11,157,14,54,3,2.9,2.7,2.6
WA_2019_1,11,60,13,54,4,2.7,2.7,2.6
WA_2019_1,11,144,20,55,1,2.8,2.7,2.6
WA_2019_1,11,30,19,55,2,2.8,2.7,2.6
WA_2019_1,11,65,18,55,3,2.9,2.7,2.6
WA_2019_1,11,201,17,55,4,2.7,2.7,2.6
WA_2019_2,1,201,4,1,1,2.3,2.3,2.3
WA_2019_2,1,162,3,1,2,2.6,2.3,2.3
WA_2019_2,1,29,2,1,3,1,2.3,2.3
WA_2019_2,1,123,1,1,4,2.3,2.3,2.3
WA_2019_2,1,139,8,2,1,2.4,2.3,2.3
WA_2019_2,1,159,7,2,2,2.4,2.3,2.3
WA_2019_2,1,191,6,2,3,2,2.3,2.3
WA_2019_2,1,126,5,2,4,2.1,2.3,2.3
WA_2019_2,1,84,12,3,1,2.3,2.3,2.3
WA_2019_2,1,121,11,3,2,2.4,2.3,2.3
WA_2019_2,1,69,10,3,3,2.1,2.3,2.3
WA_2019_2,1,77,9,3,4,2.4,2.3,2.3
WA_2019_2,1,32,16,4,1,2.3,2.3,2.3
WA_2019_2,1,202,15,4,2,2.3,2.3,2.3
WA_2019_2,1,125,14,4,3,1.3,2.3,2.3
WA_2019_2,1,133,13,4,4,2.1,2.3,2.3
WA_2019_2,1,164,20,5,1,2.3,2.3,2.3
WA_2019_2,1,116,19,5,2,1.6,2.3,2.3
WA_2019_2,1,13,18,5,3,1.9,2.3,2.3
WA_2019_2,1,37,17,5,4,1.2,2.3,2.3
WA_2019_2,2,24,4,6,1,2.2,2.7,2.3
WA_2019_2,2,43,3,6,2,1.9,2.7,2.3
WA_2019_2,2,146,2,6,3,2.6,2.7,2.3
WA_2019_2,2,35,1,6,4,2.8,2.7,2.3
WA_2019_2,2,107,8,7,1,2.6,2.7,2.3
WA_2019_2,2,76,7,7,2,1.9,2.7,2.3
WA_2019_2,2,104,6,7,3,2.5,2.7,2.3
WA_2019_2,2,202,5,7,4,2.3,2.7,2.3
WA_2019_2,2,3,12,8,1,2,2.7,2.3
WA_2019_2,2,78,11,8,2,1.2,2.7,2.3
WA_2019_2,2,195,10,8,3,2.2,2.7,2.3
WA_2019_2,2,158,9,8,4,2.8,2.7,2.3
WA_2019_2,2,156,16,9,1,2.2,2.7,2.3
WA_2019_2,2,34,15,9,2,2.3,2.7,2.3
WA_2019_2,2,201,14,9,3,2.7,2.7,2.3
WA_2019_2,2,82,13,9,4,1.9,2.7,2.3
WA_2019_2,2,140,20,10,1,1.9,2.7,2.3
WA_2019_2,2,90,19,10,2,1.3,2.7,2.3
WA_2019_2,2,52,18,10,3,0.9,2.7,2.3
WA_2019_2,2,6,17,10,4,2,2.7,2.3
WA_2019_2,3,177,4,11,1,2.5,1.7,1.5
WA_2019_2,3,40,3,11,2,1.6,1.7,1.5
WA_2019_2,3,201,2,11,3,1.7,1.7,1.5
WA_2019_2,3,91,1,11,4,2.1,1.7,1.5
WA_2019_2,3,186,8,12,1,2.5,1.7,1.5
WA_2019_2,3,145,7,12,2,1.8,1.7,1.5
WA_2019_2,3,189,6,12,3,2.6,1.7,1.5
WA_2019_2,3,119,5,12,4,1.9,1.7,1.5
WA_2019_2,3,202,12,13,1,1.5,1.7,1.5
WA_2019_2,3,111,11,13,2,1.6,1.7,1.5
WA_2019_2,3,50,10,13,3,2.3,1.7,1.5
WA_2019_2,3,114,9,13,4,2.4,1.7,1.5
WA_2019_2,3,185,16,14,1,2.6,1.7,1.5
WA_2019_2,3,197,15,14,2,2.4,1.7,1.5
WA_2019_2,3,12,14,14,3,1.2,1.7,1.5
WA_2019_2,3,66,13,14,4,2.7,1.7,1.5
WA_2019_2,3,36,20,15,1,1.9,1.7,1.5
WA_2019_2,3,33,19,15,2,1.8,1.7,1.5
WA_2019_2,3,182,18,15,3,2.4,1.7,1.5
WA_2019_2,3,26,17,15,4,1.9,1.7,1.5
WA_2019_2,4,22,4,16,1,2.4,1.8,2.6
WA_2019_2,4,136,3,16,2,1,1.8,2.6
WA_2019_2,4,115,2,16,3,2.4,1.8,2.6
WA_2019_2,4,149,1,16,4,2.3,1.8,2.6
WA_2019_2,4,56,8,17,1,2.9,1.8,2.6
WA_2019_2,4,202,7,17,2,2.6,1.8,2.6
WA_2019_2,4,165,6,17,3,2.5,1.8,2.6
WA_2019_2,4,53,5,17,4,2.7,1.8,2.6
WA_2019_2,4,94,12,18,1,2.2,1.8,2.6
WA_2019_2,4,89,11,18,2,2.2,1.8,2.6
WA_2019_2,4,131,10,18,3,2.5,1.8,2.6
WA_2019_2,4,73,9,18,4,2.2,1.8,2.6
WA_2019_2,4,196,16,19,1,2.4,1.8,2.6
WA_2019_2,4,68,15,19,2,2,1.8,2.6
WA_2019_2,4,190,14,19,3,2.9,1.8,2.6
WA_2019_2,4,201,13,19,4,1.8,1.8,2.6
WA_2019_2,4,179,20,20,1,2.2,1.8,2.6
WA_2019_2,4,61,19,20,2,2.6,1.8,2.6
WA_2019_2,4,120,18,20,3,2.5,1.8,2.6
WA_2019_2,4,100,17,20,4,2,1.8,2.6
WA_2019_2,5,103,4,21,1,2.3,2.1,2.7
WA_2019_2,5,128,3,21,2,1.7,2.1,2.7
WA_2019_2,5,174,2,21,3,2.3,2.1,2.7
WA_2019_2,5,124,1,21,4,2.2,2.1,2.7
WA_2019_2,5,201,8,22,1,2.1,2.1,2.7
WA_2019_2,5,14,7,22,2,2.4,2.1,2.7
WA_2019_2,5,108,6,22,3,2.6,2.1,2.7
WA_2019_2,5,181,5,22,4,2.5,2.1,2.7
WA_2019_2,5,23,12,23,1,2.3,2.1,2.7
WA_2019_2,5,172,11,23,2,2.1,2.1,2.7
WA_2019_2,5,17,10,23,3,2,2.1,2.7
WA_2019_2,5,127,9,23,4,1.7,2.1,2.7
WA_2019_2,5,138,16,24,1,2.2,2.1,2.7
WA_2019_2,5,67,15,24,2,2.9,2.1,2.7
WA_2019_2,5,202,14,24,3,2.7,2.1,2.7
WA_2019_2,5,99,13,24,4,2.5,2.1,2.7
WA_2019_2,5,106,20,25,1,2.4,2.1,2.7
WA_2019_2,5,161,19,25,2,2.5,2.1,2.7
WA_2019_2,5,87,18,25,3,2.2,2.1,2.7
WA_2019_2,5,130,17,25,4,2.5,2.1,2.7
WA_2019_2,6,202,4,26,1,2.5,2.3,2.5
WA_2019_2,6,19,3,26,2,1.9,2.3,2.5
WA_2019_2,6,151,2,26,3,2.5,2.3,2.5
WA_2019_2,6,188,1,26,4,2.2,2.3,2.5
WA_2019_2,6,176,8,27,1,2.5,2.3,2.5
WA_2019_2,6,80,7,27,2,2.5,2.3,2.5
WA_2019_2,6,5,6,27,3,2.5,2.3,2.5
WA_2019_2,6,154,5,27,4,2.6,2.3,2.5
WA_2019_2,6,79,12,28,1,2.6,2.3,2.5
WA_2019_2,6,118,11,28,2,2.1,2.3,2.5
WA_2019_2,6,117,10,28,3,2.4,2.3,2.5
WA_2019_2,6,183,9,28,4,2.1,2.3,2.5
WA_2019_2,6,25,16,29,1,2.7,2.3,2.5
WA_2019_2,6,113,15,29,2,2.4,2.3,2.5
WA_2019_2,6,46,14,29,3,1.6,2.3,2.5
WA_2019_2,6,201,13,29,4,2.3,2.3,2.5
WA_2019_2,6,171,20,30,1,2,2.3,2.5
WA_2019_2,6,95,19,30,2,2.5,2.3,2.5
WA_2019_2,6,41,18,30,3,2.3,2.3,2.5
WA_2019_2,6,71,17,30,4,2,2.3,2.5
WA_2019_2,7,143,4,31,1,2.1,2.4,2.5
WA_2019_2,7,150,3,31,2,2.5,2.4,2.5
WA_2019_2,7,202,2,31,3,2.5,2.4,2.5
WA_2019_2,7,38,1,31,4,2.1,2.4,2.5
WA_2019_2,7,54,8,32,1,2.5,2.4,2.5
WA_2019_2,7,135,7,32,2,2.2,2.4,2.5
WA_2019_2,7,11,6,32,3,2.1,2.4,2.5
WA_2019_2,7,72,5,32,4,2,2.4,2.5
WA_2019_2,7,163,12,33,1,2.4,2.4,2.5
WA_2019_2,7,64,11,33,2,2.7,2.4,2.5
WA_2019_2,7,45,10,33,3,1.9,2.4,2.5
WA_2019_2,7,27,9,33,4,1.4,2.4,2.5
WA_2019_2,7,192,16,34,1,2.3,2.4,2.5
WA_2019_2,7,201,15,34,2,2.4,2.4,2.5
WA_2019_2,7,51,14,34,3,1.9,2.4,2.5
WA_2019_2,7,8,13,34,4,1.2,2.4,2.5
WA_2019_2,7,70,20,35,1,2.6,2.4,2.5
WA_2019_2,7,74,19,35,2,1.4,2.4,2.5
WA_2019_2,7,129,18,35,3,2.3,2.4,2.5
WA_2019_2,7,18,17,35,4,2.1,2.4,2.5
WA_2019_2,8,98,4,36,1,2.3,2.5,2.8
WA_2019_2,8,93,3,36,2,2.4,2.5,2.8
WA_2019_2,8,112,2,36,3,1.7,2.5,2.8
WA_2019_2,8,170,1,36,4,2.4,2.5,2.8
WA_2019_2,8,193,8,37,1,2.5,2.5,2.8
WA_2019_2,8,137,7,37,2,1.8,2.5,2.8
WA_2019_2,8,180,6,37,3,2.7,2.5,2.8
WA_2019_2,8,44,5,37,4,2.2,2.5,2.8
WA_2019_2,8,58,12,38,1,2.2,2.5,2.8
WA_2019_2,8,141,11,38,2,2.6,2.5,2.8
WA_2019_2,8,169,10,38,3,2.5,2.5,2.8
WA_2019_2,8,10,9,38,4,2.2,2.5,2.8
WA_2019_2,8,201,16,39,1,2.5,2.5,2.8
WA_2019_2,8,47,15,39,2,2.7,2.5,2.8
WA_2019_2,8,28,14,39,3,1.2,2.5,2.8
WA_2019_2,8,75,13,39,4,1.4,2.5,2.8
WA_2019_2,8,194,20,40,1,2.3,2.5,2.8
WA_2019_2,8,42,19,40,2,1.3,2.5,2.8
WA_2019_2,8,48,18,40,3,2.1,2.5,2.8
WA_2019_2,8,202,17,40,4,2.8,2.5,2.8
WA_2019_2,9,110,4,41,1,2.8,2.4,1.8
WA_2019_2,9,63,3,41,2,1.7,2.4,1.8
WA_2019_2,9,31,2,41,3,1.9,2.4,1.8
WA_2019_2,9,97,1,41,4,1.3,2.4,1.8
WA_2019_2,9,55,8,42,1,2.6,2.4,1.8
WA_2019_2,9,201,7,42,2,2.4,2.4,1.8
WA_2019_2,9,16,6,42,3,1.8,2.4,1.8
WA_2019_2,9,184,5,42,4,2.5,2.4,1.8
WA_2019_2,9,7,12,43,1,2.3,2.4,1.8
WA_2019_2,9,102,11,43,2,2.3,2.4,1.8
WA_2019_2,9,202,10,43,3,1.8,2.4,1.8
WA_2019_2,9,4,9,43,4,2,2.4,1.8
WA_2019_2,9,155,16,44,1,2.4,2.4,1.8
WA_2019_2,9,173,15,44,2,2.5,2.4,1.8
WA_2019_2,9,122,14,44,3,2.4,2.4,1.8
WA_2019_2,9,132,13,44,4,1.3,2.4,1.8
WA_2019_2,9,187,20,45,1,2.3,2.4,1.8
WA_2019_2,9,175,19,45,2,2.4,2.4,1.8
WA_2019_2,9,20,18,45,3,2.5,2.4,1.8
WA_2019_2,9,86,17,45,4,2.5,2.4,1.8
WA_2019_2,10,96,4,46,1,2.4,1.6,2.1
WA_2019_2,10,198,3,46,2,2.3,1.6,2.1
WA_2019_2,10,92,2,46,3,2.5,1.6,2.1
WA_2019_2,10,49,1,46,4,2.1,1.6,2.1
WA_2019_2,10,101,8,47,1,2.4,1.6,2.1
WA_2019_2,10,166,7,47,2,3,1.6,2.1
WA_2019_2,10,1,6,47,3,2.7,1.6,2.1
WA_2019_2,10,57,5,47,4,1.2,1.6,2.1
WA_2019_2,10,142,12,48,1,2.8,1.6,2.1
WA_2019_2,10,88,11,48,2,2.1,1.6,2.1
WA_2019_2,10,21,10,48,3,1.9,1.6,2.1
WA_2019_2,10,178,9,48,4,0.9,1.6,2.1
WA_2019_2,10,202,16,49,1,2.1,1.6,2.1
WA_2019_2,10,148,15,49,2,1.6,1.6,2.1
WA_2019_2,10,15,14,49,3,2.6,1.6,2.1
WA_2019_2,10,85,13,49,4,2.5,1.6,2.1
WA_2019_2,10,153,20,50,1,2.5,1.6,2.1
WA_2019_2,10,201,19,50,2,1.6,1.6,2.1
WA_2019_2,10,105,18,50,3,2.1,1.6,2.1
WA_2019_2,10,59,17,50,4,2.4,1.6,2.1
WA_2019_2,11,152,4,51,1,2.5,2.2,2.3
WA_2019_2,11,134,3,51,2,2.3,2.2,2.3
WA_2019_2,11,202,2,51,3,2.3,2.2,2.3
WA_2019_2,11,167,1,51,4,1.9,2.2,2.3
WA_2019_2,11,39,8,52,1,2.3,2.2,2.3
WA_2019_2,11,83,7,52,2,1.8,2.2,2.3
WA_2019_2,11,109,6,52,3,2.5,2.2,2.3
WA_2019_2,11,2,5,52,4,1.9,2.2,2.3
WA_2019_2,11,160,12,53,1,2.6,2.2,2.3
WA_2019_2,11,168,11,53,2,2.8,2.2,2.3
WA_2019_2,11,147,10,53,3,2.1,2.2,2.3
WA_2019_2,11,9,9,53,4,1.4,2.2,2.3
WA_2019_2,11,81,16,54,1,2.3,2.2,2.3
WA_2019_2,11,62,15,54,2,2.4,2.2,2.3
WA_2019_2,11,157,14,54,3,2.3,2.2,2.3
WA_2019_2,11,60,13,54,4,2.6,2.2,2.3
WA_2019_2,11,144,20,55,1,1.9,2.2,2.3
WA_2019_2,11,30,19,55,2,2.4,2.2,2.3
WA_2019_2,11,65,18,55,3,1.9,2.2,2.3
WA_2019_2,11,201,17,55,4,2.2,2.2,2.3
WA_2020_1,1,201,4,1,1,3.5,3.5,3.5
WA_2020_1,1,162,3,1,2,3.2,3.5,3.5
WA_2020_1,1,29,2,1,3,4.3,3.5,3.5
WA_2020_1,1,123,1,1,4,3.1,3.5,3.5
WA_2020_1,1,139,8,2,1,2.8,3.5,3.5
WA_2020_1,1,159,7,2,2,3.1,3.5,3.5
WA_2020_1,1,191,6,2,3,3.7,3.5,3.5
WA_2020_1,1,126,5,2,4,3.4,3.5,3.5
WA_2020_1,1,84,12,3,1,3.8,3.5,3.5
WA_2020_1,1,121,11,3,2,3.4,3.5,3.5
WA_2020_1,1,69,10,3,3,3,3.5,3.5
WA_2020_1,1,77,9,3,4,3.8,3.5,3.5
WA_2020_1,1,32,16,4,1,3.5,3.5,3.5
WA_2020_1,1,202,15,4,2,3.5,3.5,3.5
WA_2020_1,1,125,14,4,3,3.4,3.5,3.5
WA_2020_1,1,133,13,4,4,3.7,3.5,3.5
WA_2020_1,1,164,20,5,1,3,3.5,3.5
WA_2020_1,1,116,19,5,2,3.3,3.5,3.5
WA_2020_1,1,13,18,5,3,3.4,3.5,3.5
WA_2020_1,1,37,17,5,4,3.8,3.5,3.5
WA_2020_1,2,24,4,6,1,3.8,3.7,3.7
WA_2020_1,2,43,3,6,2,3.6,3.7,3.7
WA_2020_1,2,146,2,6,3,3.4,3.7,3.7
WA_2020_1,2,35,1,6,4,3.9,3.7,3.7
WA_2020_1,2,107,8,7,1,3.3,3.7,3.7
WA_2020_1,2,76,7,7,2,3.6,3.7,3.7
WA_2020_1,2,104,6,7,3,3.5,3.7,3.7
WA_2020_1,2,202,5,7,4,3.7,3.7,3.7
WA_2020_1,2,3,12,8,1,3.1,3.7,3.7
WA_2020_1,2,78,11,8,2,3.7,3.7,3.7
WA_2020_1,2,195,10,8,3,3.4,3.7,3.7
WA_2020_1,2,158,9,8,4,3.7,3.7,3.7
WA_2020_1,2,156,16,9,1,3.9,3.7,3.7
WA_2020_1,2,34,15,9,2,3.3,3.7,3.7
WA_2020_1,2,201,14,9,3,3.7,3.7,3.7
WA_2020_1,2,82,13,9,4,3.6,3.7,3.7
WA_2020_1,2,140,20,10,1,3.3,3.7,3.7
WA_2020_1,2,90,19,10,2,3.7,3.7,3.7
WA_2020_1,2,52,18,10,3,3.4,3.7,3.7
WA_2020_1,2,6,17,10,4,3,3.7,3.7
WA_2020_1,3,177,4,11,1,3.4,3.5,3.5
WA_2020_1,3,40,3,11,2,3.6,3.5,3.5
WA_2020_1,3,201,2,11,3,3.5,3.5,3.5
WA_2020_1,3,91,1,11,4,3.6,3.5,3.5
WA_2020_1,3,186,8,12,1,3.5,3.5,3.5
WA_2020_1,3,145,7,12,2,3.5,3.5,3.5
WA_2020_1,3,189,6,12,3,3.5,3.5,3.5
WA_2020_1,3,119,5,12,4,3.7,3.5,3.5
WA_2020_1,3,202,12,13,1,3.5,3.5,3.5
WA_2020_1,3,111,11,13,2,3.7,3.5,3.5
WA_2020_1,3,50,10,13,3,3.3,3.5,3.5
WA_2020_1,3,114,9,13,4,3.8,3.5,3.5
WA_2020_1,3,185,16,14,1,3.2,3.5,3.5
WA_2020_1,3,197,15,14,2,3.3,3.5,3.5
WA_2020_1,3,12,14,14,3,3.8,3.5,3.5
WA_2020_1,3,66,13,14,4,3.9,3.5,3.5
WA_2020_1,3,36,20,15,1,3.2,3.5,3.5
WA_2020_1,3,33,19,15,2,3.5,3.5,3.5
WA_2020_1,3,182,18,15,3,3.8,3.5,3.5
WA_2020_1,3,26,17,15,4,3.6,3.5,3.5
WA_2020_1,4,22,4,16,1,3.6,3.5,3.4
WA_2020_1,4,136,3,16,2,3.2,3.5,3.4
WA_2020_1,4,115,2,16,3,3.7,3.5,3.4
WA_2020_1,4,149,1,16,4,3.6,3.5,3.4
WA_2020_1,4,56,8,17,1,3.7,3.5,3.4
WA_2020_1,4,202,7,17,2,3.4,3.5,3.4
WA_2020_1,4,165,6,17,3,3.3,3.5,3.4
WA_2020_1,4,53,5,17,4,4,3.5,3.4
WA_2020_1,4,94,12,18,1,3.2,3.5,3.4
WA_2020_1,4,89,11,18,2,3.1,3.5,3.4
WA_2020_1,4,131,10,18,3,3.4,3.5,3.4
WA_2020_1,4,73,9,18,4,3.6,3.5,3.4
WA_2020_1,4,196,16,19,1,3.8,3.5,3.4
WA_2020_1,4,68,15,19,2,3.7,3.5,3.4
WA_2020_1,4,190,14,19,3,3.7,3.5,3.4
WA_2020_1,4,201,13,19,4,3.5,3.5,3.4
WA_2020_1,4,179,20,20,1,3.8,3.5,3.4
WA_2020_1,4,61,19,20,2,4.2,3.5,3.4
WA_2020_1,4,120,18,20,3,4.1,3.5,3.4
WA_2020_1,4,100,17,20,4,3.2,3.5,3.4
WA_2020_1,5,103,4,21,1,3.8,3.4,3.9
WA_2020_1,5,128,3,21,2,4.1,3.4,3.9
WA_2020_1,5,174,2,21,3,3.909090909,3.4,3.9
WA_2020_1,5,124,1,21,4,3.7,3.4,3.9
WA_2020_1,5,201,8,22,1,3.4,3.4,3.9
WA_2020_1,5,14,7,22,2,3.2,3.4,3.9
WA_2020_1,5,108,6,22,3,3.5,3.4,3.9
WA_2020_1,5,181,5,22,4,3.5,3.4,3.9
WA_2020_1,5,23,12,23,1,3.5,3.4,3.9
WA_2020_1,5,172,11,23,2,3.5,3.4,3.9
WA_2020_1,5,17,10,23,3,3.5,3.4,3.9
WA_2020_1,5,127,9,23,4,3.8,3.4,3.9
WA_2020_1,5,138,16,24,1,3.8,3.4,3.9
WA_2020_1,5,67,15,24,2,3.9,3.4,3.9
WA_2020_1,5,202,14,24,3,3.9,3.4,3.9
WA_2020_1,5,99,13,24,4,4,3.4,3.9
WA_2020_1,5,106,20,25,1,3.7,3.4,3.9
WA_2020_1,5,161,19,25,2,3.5,3.4,3.9
WA_2020_1,5,87,18,25,3,3.5,3.4,3.9
WA_2020_1,5,130,17,25,4,3.7,3.4,3.9
WA_2020_1,6,202,4,26,1,3.6,4.1,3.6
WA_2020_1,6,19,3,26,2,3.6,4.1,3.6
WA_2020_1,6,151,2,26,3,3.6,4.1,3.6
WA_2020_1,6,188,1,26,4,3.6,4.1,3.6
WA_2020_1,6,176,8,27,1,3.9,4.1,3.6
WA_2020_1,6,80,7,27,2,3.5,4.1,3.6
WA_2020_1,6,5,6,27,3,3.2,4.1,3.6
WA_2020_1,6,154,5,27,4,3.5,4.1,3.6
WA_2020_1,6,79,12,28,1,3.6,4.1,3.6
WA_2020_1,6,118,11,28,2,3.3,4.1,3.6
WA_2020_1,6,117,10,28,3,3.4,4.1,3.6
WA_2020_1,6,183,9,28,4,3.8,4.1,3.6
WA_2020_1,6,25,16,29,1,3.4,4.1,3.6
WA_2020_1,6,113,15,29,2,3.4,4.1,3.6
WA_2020_1,6,46,14,29,3,4.5,4.1,3.6
WA_2020_1,6,201,13,29,4,4.1,4.1,3.6
WA_2020_1,6,171,20,30,1,3.7,4.1,3.6
WA_2020_1,6,95,19,30,2,3.8,4.1,3.6
WA_2020_1,6,41,18,30,3,4.4,4.1,3.6
WA_2020_1,6,71,17,30,4,3.5,4.1,3.6
WA_2020_1,7,143,4,31,1,3.9,3.7,3.5
WA_2020_1,7,150,3,31,2,3.8,3.7,3.5
WA_2020_1,7,202,2,31,3,3.5,3.7,3.5
WA_2020_1,7,38,1,31,4,3.6,3.7,3.5
WA_2020_1,7,54,8,32,1,3.7,3.7,3.5
WA_2020_1,7,135,7,32,2,4,3.7,3.5
WA_2020_1,7,11,6,32,3,4.2,3.7,3.5
WA_2020_1,7,72,5,32,4,3.7,3.7,3.5
WA_2020_1,7,163,12,33,1,4,3.7,3.5
WA_2020_1,7,64,11,33,2,4.2,3.7,3.5
WA_2020_1,7,45,10,33,3,3.5,3.7,3.5
WA_2020_1,7,27,9,33,4,3.5,3.7,3.5
WA_2020_1,7,192,16,34,1,3.9,3.7,3.5
WA_2020_1,7,201,15,34,2,3.7,3.7,3.5
WA_2020_1,7,51,14,34,3,3.9,3.7,3.5
WA_2020_1,7,8,13,34,4,3.2,3.7,3.5
